NLP-Cube (București),software1-P,99.91
Stanford (Stanford),software2,99.83
AntNLP (Shanghai),software1-P,99.74
BASELINE UDPipe 1.2 (Praha),software1-P,99.74
BOUN (İstanbul),software2-P,99.74
CEA LIST (Paris),software1-P,99.74
CUNI x-ling (Praha),software1-P,99.74
Fudan (Shanghai),software5-P,99.74
HIT-SCIR (Harbin),software1-P,99.74
HUJI (Yerushalayim),software1-P,99.74
IBM NY (Yorktown Heights),software1-P,99.74
ICS PAS (Warszawa),software1-P,99.74
KParse (İstanbul),software1-P,99.74
LATTICE (Paris),software1-P,99.74
LeisureX (Shanghai),software1-P,99.74
ONLP lab (Ra'anana),software3-P,99.74
ParisNLP (Paris),software1-P,99.74
Phoenix (Shanghai),software1-P,99.74
SLT-Interactions (Bengaluru),software2-P,99.74
TurkuNLP (Turku),software1-P,99.74
UniMelb (Melbourne),software1-P,99.74
Uppsala (Uppsala),software1-P,99.74
iParse (Pittsburgh),software1-P,99.74
UDPipe Future (Praha),software1-P,99.65
ArmParser (Yerevan),software1-P,44.28
SParse (İstanbul),software1-P,0.0
